Removed Pin From Net: NetName=PGND Pin=C55_1-1
Removed Pin From Net: NetName=VBUS Pin=C55_1-2
Removed Pin From Net: NetName=VBUS Pin=C56_1-1
Removed Pin From Net: NetName=PGND Pin=C56_1-2
Removed Pin From Net: NetName=PGND Pin=C57_1-1
Removed Pin From Net: NetName=VBUS Pin=C57_1-2
Removed Pin From Net: NetName=PGND Pin=C58_1-1
Removed Pin From Net: NetName=VBUS Pin=C58_1-2
Removed Pin From Net: NetName=GND Pin=C59_1-1
Removed Pin From Net: NetName=GND Pin=C61_1-2
Removed Pin From Net: NetName=GND Pin=C62_1-2
Removed Pin From Net: NetName=3V3 Pin=C63_1-1
Removed Pin From Net: NetName=GND Pin=C63_1-2
Removed Pin From Net: NetName=GND Pin=C64_1-2
Removed Pin From Net: NetName=3V3 Pin=C65_1-1
Removed Pin From Net: NetName=GND Pin=C65_1-2
Removed Pin From Net: NetName=3V3 Pin=C66_1-1
Removed Pin From Net: NetName=GND Pin=C66_1-2
Removed Pin From Net: NetName=GND Pin=C67_1-2
Removed Pin From Net: NetName=3V3 Pin=C68_1-1
Removed Pin From Net: NetName=GND Pin=C68_1-2
Removed Pin From Net: NetName=GND Pin=C69_1-2
Removed Pin From Net: NetName=NetC92_1_1 Pin=C92_1-1
Removed Pin From Net: NetName=GND Pin=C92_1-2
Removed Pin From Net: NetName=VREF1 Pin=C94_1-1
Removed Pin From Net: NetName=GND Pin=C94_1-2
Removed Pin From Net: NetName=GND Pin=C95_1-1
Removed Pin From Net: NetName=3V3 Pin=C95_1-2
Removed Pin From Net: NetName=5V Pin=R57_1-2
Removed Pin From Net: NetName=PWM1 Pin=R58_1-2
Removed Pin From Net: NetName=PWM2 Pin=R59_1-2
Removed Pin From Net: NetName=NetR60_1_2 Pin=R60_1-2
Removed Pin From Net: NetName=NetR63_1_2 Pin=R63_1-2
Removed Pin From Net: NetName=NetR66_1_2 Pin=R66_1-2
Removed Pin From Net: NetName=NetR127_1_1 Pin=R127_1-1
Removed Pin From Net: NetName=NetR127_1_2 Pin=R127_1-2
Removed Pin From Net: NetName=NetC92_1_1 Pin=R128_1-1
Removed Pin From Net: NetName=NetR127_1_1 Pin=R128_1-2
Removed Pin From Net: NetName=NetR127_1_2 Pin=R129_1-1
Removed Pin From Net: NetName=NetR127_1_1 Pin=R130_1-1
Removed Pin From Net: NetName=GND Pin=R131_1-1
Removed Pin From Net: NetName=NetC92_1_1 Pin=R131_1-2
Removed Pin From Net: NetName=VREF1 Pin=R132_1-1
Removed Pin From Net: NetName=VBUS Pin=U13_1-1
Removed Pin From Net: NetName=GND Pin=U13_1-7
Removed Pin From Net: NetName=PGND Pin=U13_1-9
Removed Pin From Net: NetName=GND Pin=U14_1-2
Removed Pin From Net: NetName=CompRef Pin=U14_1-4
Removed Pin From Net: NetName=3V3 Pin=U14_1-5
Removed Pin From Net: NetName=GND Pin=U15_1-2
Removed Pin From Net: NetName=NetU15_1_4 Pin=U15_1-4
Removed Pin From Net: NetName=3V3 Pin=U15_1-5
Removed Pin From Net: NetName=GND Pin=U16_1-2
Removed Pin From Net: NetName=CompRef Pin=U16_1-4
Removed Pin From Net: NetName=3V3 Pin=U16_1-5
Removed Pin From Net: NetName=GND Pin=U17_1-2
Removed Pin From Net: NetName=CompRef Pin=U17_1-4
Removed Pin From Net: NetName=3V3 Pin=U17_1-5
Removed Pin From Net: NetName=GND Pin=U22_1-1
Removed Pin From Net: NetName=GND Pin=U22_1-4
Removed Pin From Net: NetName=3V3 Pin=U22_1-5
Removed Pin From Net: NetName=GND Pin=U22_1-6
Removed Pin From Net: NetName=NetU22_1_8 Pin=U22_1-8
Change Component Footprint: Designator=DS1 Old Footprint=VISH-TLMX1100_V New Footprint=VISH-TLMX1100_V
Change Component Footprint: Designator=DS2 Old Footprint=VISH-TLMX1100_V New Footprint=VISH-TLMX1100_V
Change Component Designator: OldDesignator=C55_2 NewDesignator=C55_1
Change Component Designator: OldDesignator=C95_3 NewDesignator=C95_2
Change Component Designator: OldDesignator=C95_4 NewDesignator=C95_3
Change Component Designator: OldDesignator=C95_5 NewDesignator=C95_4
Change Component Designator: OldDesignator=C95_6 NewDesignator=C95_5
Change Component Designator: OldDesignator=R57_2 NewDesignator=R57_1
Change Component Designator: OldDesignator=R57_3 NewDesignator=R57_2
Change Component Designator: OldDesignator=R57_4 NewDesignator=R57_3
Change Component Designator: OldDesignator=R57_5 NewDesignator=R57_4
Change Component Designator: OldDesignator=R57_6 NewDesignator=R57_5
Change Component Designator: OldDesignator=R58_2 NewDesignator=R58_1
Change Component Designator: OldDesignator=R58_3 NewDesignator=R58_2
Change Component Designator: OldDesignator=R58_4 NewDesignator=R58_3
Change Component Designator: OldDesignator=R58_5 NewDesignator=R58_4
Change Component Designator: OldDesignator=R58_6 NewDesignator=R58_5
Change Component Designator: OldDesignator=R59_2 NewDesignator=R59_1
Change Component Designator: OldDesignator=R59_3 NewDesignator=R59_2
Change Component Designator: OldDesignator=R59_4 NewDesignator=R59_3
Change Component Designator: OldDesignator=R59_5 NewDesignator=R59_4
Change Component Designator: OldDesignator=R59_6 NewDesignator=R59_5
Change Component Designator: OldDesignator=R60_2 NewDesignator=R60_1
Change Component Designator: OldDesignator=R61_2 NewDesignator=R61_1
Change Component Designator: OldDesignator=R62_2 NewDesignator=R62_1
Change Component Designator: OldDesignator=R63_2 NewDesignator=R63_1
Change Component Designator: OldDesignator=R64_2 NewDesignator=R64_1
Change Component Designator: OldDesignator=R65_2 NewDesignator=R65_1
Change Component Designator: OldDesignator=R66_2 NewDesignator=R66_1
Change Component Designator: OldDesignator=R67_2 NewDesignator=R67_1
Change Component Designator: OldDesignator=R68_2 NewDesignator=R68_1
Change Component Designator: OldDesignator=R127_2 NewDesignator=R127_1
Change Component Designator: OldDesignator=R127_3 NewDesignator=R127_2
Change Component Designator: OldDesignator=R127_4 NewDesignator=R127_3
Change Component Designator: OldDesignator=R127_5 NewDesignator=R127_4
Change Component Designator: OldDesignator=R127_6 NewDesignator=R127_5
Change Component Designator: OldDesignator=R128_2 NewDesignator=R128_1
Change Component Designator: OldDesignator=R128_3 NewDesignator=R128_2
Change Component Designator: OldDesignator=R128_4 NewDesignator=R128_3
Change Component Designator: OldDesignator=R128_5 NewDesignator=R128_4
Change Component Designator: OldDesignator=R128_6 NewDesignator=R128_5
Change Component Designator: OldDesignator=R129_2 NewDesignator=R129_1
Change Component Designator: OldDesignator=R129_3 NewDesignator=R129_2
Change Component Designator: OldDesignator=R129_4 NewDesignator=R129_3
Change Component Designator: OldDesignator=R129_5 NewDesignator=R129_4
Change Component Designator: OldDesignator=R129_6 NewDesignator=R129_5
Change Component Designator: OldDesignator=R130_2 NewDesignator=R130_1
Change Component Designator: OldDesignator=R130_3 NewDesignator=R130_2
Change Component Designator: OldDesignator=R130_4 NewDesignator=R130_3
Change Component Designator: OldDesignator=R130_5 NewDesignator=R130_4
Change Component Designator: OldDesignator=R130_6 NewDesignator=R130_5
Change Component Designator: OldDesignator=R131_2 NewDesignator=R131_1
Change Component Designator: OldDesignator=R131_3 NewDesignator=R131_2
Change Component Designator: OldDesignator=R131_4 NewDesignator=R131_3
Change Component Designator: OldDesignator=R131_5 NewDesignator=R131_4
Change Component Designator: OldDesignator=R131_6 NewDesignator=R131_5
Change Component Designator: OldDesignator=R132_2 NewDesignator=R132_1
Change Component Designator: OldDesignator=R132_3 NewDesignator=R132_2
Change Component Designator: OldDesignator=R132_4 NewDesignator=R132_3
Change Component Designator: OldDesignator=R132_5 NewDesignator=R132_4
Change Component Designator: OldDesignator=R132_6 NewDesignator=R132_5
Change Component Designator: OldDesignator=U13_2 NewDesignator=U13_1
Change Component Designator: OldDesignator=U13_3 NewDesignator=U13_2
Change Component Designator: OldDesignator=U13_4 NewDesignator=U13_3
Change Component Designator: OldDesignator=U13_5 NewDesignator=U13_4
Change Component Designator: OldDesignator=U13_6 NewDesignator=U13_5
Change Component Designator: OldDesignator=U14_2 NewDesignator=U14_1
Change Component Designator: OldDesignator=U15_2 NewDesignator=U15_1
Change Component Designator: OldDesignator=U16_2 NewDesignator=U16_1
Change Component Designator: OldDesignator=U17_2 NewDesignator=U17_1
Change Component Designator: OldDesignator=U22_2 NewDesignator=U22_1
Change Component Designator: OldDesignator=U22_3 NewDesignator=U22_2
Change Component Designator: OldDesignator=U22_4 NewDesignator=U22_3
Change Component Designator: OldDesignator=U22_5 NewDesignator=U22_4
Change Component Designator: OldDesignator=U22_6 NewDesignator=U22_5
Added Component: Designator=C55_6(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "3.3uF"; VariantName = "[No Variations]"
Added Component: Designator=C56_6(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100nF"; VariantName = "[No Variations]"
Added Component: Designator=C57_6(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "3.3uF"; VariantName = "[No Variations]"
Added Component: Designator=C58_6(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "3.3uF"; VariantName = "[No Variations]"
Added Component: Designator=C59_6(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "2.2uF"; VariantName = "[No Variations]"
Added Component: Designator=C60_6(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100nF"; VariantName = "[No Variations]"
Added Component: Designator=C61_6(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "47pF"; VariantName = "[No Variations]"
Added Component: Designator=C62_6(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "47pF"; VariantName = "[No Variations]"
Added Component: Designator=C63_2(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "0.1uF"; VariantName = "[No Variations]"
Added Component: Designator=C64_2(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "2200pF"; VariantName = "[No Variations]"
Added Component: Designator=C65_2(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "0.1uF"; VariantName = "[No Variations]"
Added Component: Designator=C66_2(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "0.1uF"; VariantName = "[No Variations]"
Added Component: Designator=C67_2(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "2200pF"; VariantName = "[No Variations]"
Added Component: Designator=C68_2(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "RAD-0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Published"; Value = "8-Jun-2000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Publisher"; Value = "Altium Limited"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "0.1uF"; VariantName = "[No Variations]"
Added Component: Designator=C69_2(CAPC1608X06N)
Add component (AddParameter): Name = "LatestRevisionDate"; Value = "17-Jul-2002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "LatestRevisionNote"; Value = "Re-released for DXP Platform."; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "Radial Cap, Thru-Hole; 2 Leads; 0.3 in Pin Spacing"; VariantName = "[No Variations]"
